"x0","y0","color","pen down?","x1","y1","color","pen down?"
"10313","0.632568359375","55","true","10313","0.6290647983551025","5","true"
"10314","0.62841796875","55","true","10314","0.6291577816009521","5","true"
"10315","0.63916015625","55","true","10315","0.6292548179626465","5","true"
"10316","0.63916015625","55","true","10316","0.6293492317199707","5","true"
"10317","0.63720703125","55","true","10317","0.6294336318969727","5","true"
"10318","0.624267578125","55","true","10318","0.6295177936553955","5","true"
"10319","0.618408203125","55","true","10319","0.6295969486236572","5","true"
"10320","0.619384765625","55","true","10320","0.6296777725219727","5","true"
"10321","0.613037109375","55","true","10321","0.6297502517700195","5","true"
"10322","0.617919921875","55","true","10322","0.6298227310180664","5","true"
"10323","0.61328125","55","true","10323","0.6298887729644775","5","true"
"10324","0.620361328125","55","true","10324","0.6299605369567871","5","true"
"10325","0.617919921875","55","true","10325","0.6300308704376221","5","true"
"10326","0.617919921875","55","true","10326","0.630101203918457","5","true"
"10327","0.60986328125","55","true","10327","0.630173921585083","5","true"
"10328","0.6162109375","55","true","10328","0.6302525997161865","5","true"
"10329","0.6123046875","55","true","10329","0.6303281784057617","5","true"
"10330","0.6181640625","55","true","10330","0.63041090965271","5","true"
"10331","0.631591796875","55","true","10331","0.6305160522460938","5","true"
"10332","0.628662109375","55","true","10332","0.6306376457214355","5","true"
"10333","0.6298828125","55","true","10333","0.6307644844055176","5","true"
"10334","0.62451171875","55","true","10334","0.6308908462524414","5","true"
"10335","0.61181640625","55","true","10335","0.6310036182403564","5","true"
"10336","0.606689453125","55","true","10336","0.6311089992523193","5","true"
"10337","0.5986328125","55","true","10337","0.6311991214752197","5","true"
"10338","0.60009765625","55","true","10338","0.6312820911407471","5","true"
"10339","0.594482421875","55","true","10339","0.6313602924346924","5","true"
"10340","0.5986328125","55","true","10340","0.6314365863800049","5","true"
"10341","0.592529296875","55","true","10341","0.6315042972564697","5","true"
"10342","0.600341796875","55","true","10342","0.6315770149230957","5","true"
"10343","0.602294921875","55","true","10343","0.631645917892456","5","true"
"10344","0.606201171875","55","true","10344","0.6317224502563477","5","true"
"10345","0.6005859375","55","true","10345","0.6317806243896484","5","true"
"10346","0.60693359375","55","true","10346","0.6318459510803223","5","true"
"10347","0.603759765625","55","true","10347","0.6319091320037842","5","true"
"10348","0.602783203125","55","true","10348","0.6319599151611328","5","true"
"10349","0.6103515625","55","true","10349","0.6320149898529053","5","true"
"10350","0.611572265625","55","true","10350","0.632072925567627","5","true"
"10351","0.619384765625","55","true","10351","0.632148027420044","5","true"
"10352","0.626953125","55","true","10352","0.6322267055511475","5","true"
"10353","0.624267578125","55","true","10353","0.6323108673095703","5","true"
"10354","0.627685546875","55","true","10354","0.6324007511138916","5","true"
"10355","0.6357421875","55","true","10355","0.6324923038482666","5","true"
"10356","0.62158203125","55","true","10356","0.6325676441192627","5","true"
"10357","0.6201171875","55","true","10357","0.6326420307159424","5","true"
"10358","0.617919921875","55","true","10358","0.6327099800109863","5","true"
"10359","0.612548828125","55","true","10359","0.6327741146087646","5","true"
"10360","0.604248046875","55","true","10360","0.6328308582305908","5","true"
"10361","0.609130859375","55","true","10361","0.6328938007354736","5","true"
"10362","0.619140625","55","true","10362","0.6329655647277832","5","true"
"10363","0.607177734375","55","true","10363","0.6330273151397705","5","true"
"10364","0.6025390625","55","true","10364","0.6330819129943848","5","true"
"10365","0.606201171875","55","true","10365","0.6331355571746826","5","true"
"10366","0.606689453125","55","true","10366","0.6331865787506104","5","true"
"10367","0.611328125","55","true","10367","0.6332402229309082","5","true"
"10368","0.611083984375","55","true","10368","0.6332969665527344","5","true"
"10369","0.602294921875","55","true","10369","0.6333458423614502","5","true"
"10370","0.595458984375","55","true","10370","0.6333804130554199","5","true"
"10371","0.6025390625","55","true","10371","0.6334152221679688","5","true"
"10372","0.605224609375","55","true","10372","0.6334362030029297","5","true"
"10373","0.601318359375","55","true","10373","0.6334545612335205","5","true"
"10374","0.593017578125","55","true","10374","0.6334471702575684","5","true"
"10375","0.58837890625","55","true","10375","0.6334424018859863","5","true"
"10376","0.584716796875","55","true","10376","0.6334395408630371","5","true"
"10377","0.580810546875","55","true","10377","0.633436918258667","5","true"
"10378","0.592041015625","55","true","10378","0.6334412097930908","5","true"
"10379","0.579833984375","55","true","10379","0.6334295272827148","5","true"
"10380","0.573974609375","55","true","10380","0.6334092617034912","5","true"
"10381","0.5732421875","55","true","10381","0.6333813667297363","5","true"
"10382","0.572265625","55","true","10382","0.6333482265472412","5","true"
"10383","0.573486328125","55","true","10383","0.633324146270752","5","true"
"10384","0.5693359375","55","true","10384","0.6333000659942627","5","true"
"10385","0.575927734375","55","true","10385","0.6332783699035645","5","true"
"10386","0.57666015625","55","true","10386","0.6332547664642334","5","true"
"10387","0.581787109375","55","true","10387","0.6332302093505859","5","true"
"10388","0.574951171875","55","true","10388","0.6332056522369385","5","true"
"10389","0.573974609375","55","true","10389","0.6331870555877686","5","true"
"10390","0.5791015625","55","true","10390","0.6331808567047119","5","true"
"10391","0.58837890625","55","true","10391","0.6331725120544434","5","true"
"10392","0.580810546875","55","true","10392","0.6331484317779541","5","true"
"10393","0.573974609375","55","true","10393","0.6331174373626709","5","true"
"10394","0.5830078125","55","true","10394","0.6331024169921875","5","true"
"10395","0.580322265625","55","true","10395","0.6330912113189697","5","true"
"10396","0.56787109375","55","true","10396","0.6330533027648926","5","true"
"10397","0.563232421875","55","true","10397","0.6330151557922363","5","true"
"10398","0.569580078125","55","true","10398","0.6329882144927979","5","true"
"10399","0.556640625","55","true","10399","0.6329479217529297","5","true"
"10400","0.559326171875","55","true","10400","0.6329128742218018","5","true"
"10401","0.557861328125","55","true","10401","0.6328661441802979","5","true"
"10402","0.560546875","55","true","10402","0.632819652557373","5","true"
"10403","0.555908203125","55","true","10403","0.6327805519104004","5","true"
"10404","0.54638671875","55","true","10404","0.6327409744262695","5","true"
"10405","0.553955078125","55","true","10405","0.6327102184295654","5","true"
"10406","0.55224609375","55","true","10406","0.6326904296875","5","true"
"10407","0.553466796875","55","true","10407","0.6326777935028076","5","true"
"10408","0.556396484375","55","true","10408","0.6326704025268555","5","true"
"10409","0.5595703125","55","true","10409","0.6326649188995361","5","true"
"10410","0.55517578125","55","true","10410","0.6326658725738525","5","true"
"10411","0.556640625","55","true","10411","0.6326675415039062","5","true"
"10412","0.554443359375","55","true","10412","0.6326758861541748","5","true"
"10413","0.551513671875","55","true","10413","0.6326797008514404","5","true"
"10414","0.5458984375","55","true","10414","0.632671594619751","5","true"
"10415","0.53857421875","55","true","10415","0.6326515674591064","5","true"
"10416","0.53076171875","55","true","10416","0.6326291561126709","5","true"
"10417","0.51513671875","55","true","10417","0.632587194442749","5","true"
"10418","0.5029296875","55","true","10418","0.6325352191925049","5","true"
"10419","0.510009765625","55","true","10419","0.63248610496521","5","true"
"10420","0.51416015625","55","true","10420","0.6324377059936523","5","true"
"10421","0.517578125","55","true","10421","0.6323959827423096","5","true"
"10422","0.530029296875","55","true","10422","0.6323659420013428","5","true"
"10423","0.531494140625","55","true","10423","0.6323299407958984","5","true"
"10424","0.5419921875","55","true","10424","0.632291316986084","5","true"
"10425","0.537841796875","55","true","10425","0.6322433948516846","5","true"
"10426","0.539794921875","55","true","10426","0.6321976184844971","5","true"
"10427","0.544189453125","55","true","10427","0.6321544647216797","5","true"
"10428","0.551513671875","55","true","10428","0.6321179866790771","5","true"
"10429","0.5556640625","55","true","10429","0.6320836544036865","5","true"
"10430","0.570068359375","55","true","10430","0.6320505142211914","5","true"
"10431","0.570068359375","55","true","10431","0.6320173740386963","5","true"
"10432","0.560546875","55","true","10432","0.6319735050201416","5","true"
"10433","0.57177734375","55","true","10433","0.6319408416748047","5","true"
"10434","0.582275390625","55","true","10434","0.6319174766540527","5","true"
"10435","0.58203125","55","true","10435","0.6318864822387695","5","true"
"10436","0.580078125","55","true","10436","0.6318588256835938","5","true"
"10437","0.579833984375","55","true","10437","0.6318297386169434","5","true"
"10438","0.5712890625","55","true","10438","0.6317949295043945","5","true"
"10439","0.572509765625","55","true","10439","0.6317567825317383","5","true"
"10440","0.57470703125","55","true","10440","0.6317243576049805","5","true"
"10441","0.578369140625","55","true","10441","0.6316895484924316","5","true"
"10442","0.587158203125","55","true","10442","0.6316666603088379","5","true"
"10443","0.585205078125","55","true","10443","0.631641149520874","5","true"
"10444","0.585205078125","55","true","10444","0.6316177845001221","5","true"
"10445","0.591552734375","55","true","10445","0.6315910816192627","5","true"
"10446","0.59814453125","55","true","10446","0.6315722465515137","5","true"
"10447","0.603759765625","55","true","10447","0.6315560340881348","5","true"
"10448","0.6044921875","55","true","10448","0.6315374374389648","5","true"
"10449","0.6123046875","55","true","10449","0.6315350532531738","5","true"
"10450","0.617431640625","55","true","10450","0.6315453052520752","5","true"
"10451","0.62353515625","55","true","10451","0.6315665245056152","5","true"
"10452","0.610595703125","55","true","10452","0.6315793991088867","5","true"
"10453","0.606689453125","55","true","10453","0.6315906047821045","5","true"
"10454","0.607666015625","55","true","10454","0.631608247756958","5","true"
"10455","0.611328125","55","true","10455","0.6316354274749756","5","true"
"10456","0.614013671875","55","true","10456","0.6316702365875244","5","true"
"10457","0.61376953125","55","true","10457","0.6317081451416016","5","true"
"10458","0.622314453125","55","true","10458","0.631751537322998","5","true"
"10459","0.631591796875","55","true","10459","0.6318087577819824","5","true"
"10460","0.635986328125","55","true","10460","0.6318709850311279","5","true"
"10461","0.634521484375","55","true","10461","0.6319339275360107","5","true"
"10462","0.648193359375","55","true","10462","0.6320161819458008","5","true"
"10463","0.641357421875","55","true","10463","0.6320881843566895","5","true"
"10464","0.628662109375","55","true","10464","0.6321511268615723","5","true"
"10465","0.6240234375","55","true","10465","0.6322157382965088","5","true"
"10466","0.63232421875","55","true","10466","0.6322765350341797","5","true"
"10467","0.628662109375","55","true","10467","0.6323349475860596","5","true"
"10468","0.6328125","55","true","10468","0.6323897838592529","5","true"
"10469","0.629638671875","55","true","10469","0.6324310302734375","5","true"
"10470","0.63525390625","55","true","10470","0.6324725151062012","5","true"
"10471","0.626953125","55","true","10471","0.6325061321258545","5","true"
"10472","0.623779296875","55","true","10472","0.6325349807739258","5","true"
"10473","0.612060546875","55","true","10473","0.6325476169586182","5","true"
"10474","0.609375","55","true","10474","0.632563591003418","5","true"
"10475","0.6064453125","55","true","10475","0.6325807571411133","5","true"
"10476","0.605224609375","55","true","10476","0.6325943470001221","5","true"
"10477","0.6044921875","55","true","10477","0.6326038837432861","5","true"
"10478","0.607177734375","55","true","10478","0.6326141357421875","5","true"
"10479","0.60009765625","55","true","10479","0.6326296329498291","5","true"
"10480","0.6005859375","55","true","10480","0.6326451301574707","5","true"
"10481","0.6044921875","55","true","10481","0.6326711177825928","5","true"
"10482","0.598876953125","55","true","10482","0.6326906681060791","5","true"
"10483","0.598388671875","55","true","10483","0.6327023506164551","5","true"
"10484","0.588623046875","55","true","10484","0.6327099800109863","5","true"
"10485","0.5869140625","55","true","10485","0.6327061653137207","5","true"
"10486","0.587890625","55","true","10486","0.6326961517333984","5","true"
"10487","0.595458984375","55","true","10487","0.6326978206634521","5","true"
"10488","0.598388671875","55","true","10488","0.6327078342437744","5","true"
"10489","0.60400390625","55","true","10489","0.6327180862426758","5","true"
"10490","0.605224609375","55","true","10490","0.6327254772186279","5","true"
"10491","0.61083984375","55","true","10491","0.6327412128448486","5","true"
"10492","0.610595703125","55","true","10492","0.6327645778656006","5","true"
"10493","0.61083984375","55","true","10493","0.6327900886535645","5","true"
"10494","0.611328125","55","true","10494","0.6328165531158447","5","true"
"10495","0.613037109375","55","true","10495","0.6328518390655518","5","true"
"10496","0.620849609375","55","true","10496","0.632892370223999","5","true"
"10497","0.632568359375","55","true","10497","0.6329395771026611","5","true"
"10498","0.639892578125","55","true","10498","0.6330001354217529","5","true"
"10499","0.64501953125","55","true","10499","0.633068323135376","5","true"
"10500","0.641845703125","55","true","10500","0.6331300735473633","5","true"
"10501","0.6328125","55","true","10501","0.6331710815429688","5","true"
"10502","0.637451171875","55","true","10502","0.6332218647003174","5","true"
"10503","0.640625","55","true","10503","0.6332736015319824","5","true"
"10504","0.642578125","55","true","10504","0.6333370208740234","5","true"
"10505","0.640380859375","55","true","10505","0.6333978176116943","5","true"
"10506","0.64404296875","55","true","10506","0.6334590911865234","5","true"
"10507","0.63427734375","55","true","10507","0.6335160732269287","5","true"
"10508","0.634521484375","55","true","10508","0.6335721015930176","5","true"
"10509","0.635498046875","55","true","10509","0.6336286067962646","5","true"
"10510","0.639892578125","55","true","10510","0.6336791515350342","5","true"
"10511","0.6416015625","55","true","10511","0.6337285041809082","5","true"
"10512","0.63818359375","55","true","10512","0.6337833404541016","5","true"
"10513","0.643310546875","55","true","10513","0.6338491439819336","5","true"
"10514","0.63916015625","55","true","10514","0.6339201927185059","5","true"
"10515","0.635986328125","55","true","10515","0.6339864730834961","5","true"
"10516","0.62646484375","55","true","10516","0.6340415477752686","5","true"
"10517","0.62841796875","55","true","10517","0.6341023445129395","5","true"
"10518","0.635986328125","55","true","10518","0.6341712474822998","5","true"
"10519","0.646240234375","55","true","10519","0.6342542171478271","5","true"
"10520","0.643798828125","55","true","10520","0.6343307495117188","5","true"
"10521","0.643798828125","55","true","10521","0.6344089508056641","5","true"
"10522","0.635498046875","55","true","10522","0.6344687938690186","5","true"
"10523","0.625","55","true","10523","0.6345205307006836","5","true"
"10524","0.631103515625","55","true","10524","0.6345803737640381","5","true"
"10525","0.629638671875","55","true","10525","0.6346449851989746","5","true"
"10526","0.631103515625","55","true","10526","0.6347177028656006","5","true"
"10527","0.63232421875","55","true","10527","0.6347942352294922","5","true"
"10528","0.63427734375","55","true","10528","0.6348831653594971","5","true"
"10529","0.63671875","55","true","10529","0.6349730491638184","5","true"
"10530","0.633544921875","55","true","10530","0.6350655555725098","5","true"
"10531","0.62939453125","55","true","10531","0.6351516246795654","5","true"
"10532","0.630859375","55","true","10532","0.6352252960205078","5","true"
"10533","0.62744140625","55","true","10533","0.6352956295013428","5","true"
"10534","0.633056640625","55","true","10534","0.635378360748291","5","true"
"10535","0.63232421875","55","true","10535","0.6354656219482422","5","true"
"10536","0.632080078125","55","true","10536","0.635561466217041","5","true"
"10537","0.631591796875","55","true","10537","0.6356608867645264","5","true"
"10538","0.6259765625","55","true","10538","0.6357560157775879","5","true"
"10539","0.614990234375","55","true","10539","0.6358461380004883","5","true"
"10540","0.617431640625","55","true","10540","0.6359355449676514","5","true"
"10541","0.62060546875","55","true","10541","0.6360301971435547","5","true"
"10542","0.62158203125","55","true","10542","0.6361260414123535","5","true"
"10543","0.624267578125","55","true","10543","0.6362302303314209","5","true"
"10544","0.61865234375","55","true","10544","0.6363403797149658","5","true"
"10545","0.623291015625","55","true","10545","0.6364521980285645","5","true"
"10546","0.628662109375","55","true","10546","0.6365830898284912","5","true"
"10547","0.622802734375","55","true","10547","0.6367168426513672","5","true"
"10548","0.62744140625","55","true","10548","0.6368529796600342","5","true"
"10549","0.628662109375","55","true","10549","0.6369874477386475","5","true"
"10550","0.627685546875","55","true","10550","0.637127161026001","5","true"
"10551","0.61669921875","55","true","10551","0.6372487545013428","5","true"
"10552","0.617431640625","55","true","10552","0.6373672485351562","5","true"
"10553","0.6240234375","55","true","10553","0.6374797821044922","5","true"
"10554","0.628662109375","55","true","10554","0.6375930309295654","5","true"
"10555","0.622802734375","55","true","10555","0.637704610824585","5","true"
"10556","0.6318359375","55","true","10556","0.6378147602081299","5","true"
"10557","0.63720703125","55","true","10557","0.6379368305206299","5","true"
"10558","0.64111328125","55","true","10558","0.6380593776702881","5","true"
"10559","0.641845703125","55","true","10559","0.6381795406341553","5","true"
"10560","0.642333984375","55","true","10560","0.638296365737915","5","true"
"10561","0.644287109375","55","true","10561","0.6384215354919434","5","true"
"10562","0.655029296875","55","true","10562","0.638561487197876","5","true"
"10563","0.651611328125","55","true","10563","0.6387007236480713","5","true"
"10564","0.642822265625","55","true","10564","0.6388304233551025","5","true"
"10565","0.641845703125","55","true","10565","0.6389639377593994","5","true"
"10566","0.646240234375","55","true","10566","0.6391022205352783","5","true"
"10567","0.64013671875","55","true","10567","0.6392278671264648","5","true"
"10568","0.63720703125","55","true","10568","0.6393461227416992","5","true"
"10569","0.628662109375","55","true","10569","0.6394515037536621","5","true"
"10570","0.622314453125","55","true","10570","0.639549732208252","5","true"
"10571","0.61767578125","55","true","10571","0.6396403312683105","5","true"
"10572","0.6220703125","55","true","10572","0.639742374420166","5","true"
"10573","0.625","55","true","10573","0.6398389339447021","5","true"
"10574","0.62548828125","55","true","10574","0.6399502754211426","5","true"
"10575","0.6279296875","55","true","10575","0.640047550201416","5","true"
"10576","0.631103515625","55","true","10576","0.6401433944702148","5","true"
"10577","0.634033203125","55","true","10577","0.640235424041748","5","true"
"10578","0.6416015625","55","true","10578","0.6403329372406006","5","true"
"10579","0.643798828125","55","true","10579","0.640427827835083","5","true"
"10580","0.647216796875","55","true","10580","0.6405346393585205","5","true"
"10581","0.65771484375","55","true","10581","0.6406559944152832","5","true"
"10582","0.647705078125","55","true","10582","0.6407577991485596","5","true"
"10583","0.642333984375","55","true","10583","0.6408536434173584","5","true"
"10584","0.63525390625","55","true","10584","0.6409447193145752","5","true"
"10585","0.622802734375","55","true","10585","0.6410195827484131","5","true"
"10586","0.625","55","true","10586","0.641087532043457","5","true"
"10587","0.61572265625","55","true","10587","0.6411361694335938","5","true"
"10588","0.6123046875","55","true","10588","0.6411747932434082","5","true"
"10589","0.606689453125","55","true","10589","0.6411986351013184","5","true"
"10590","0.610107421875","55","true","10590","0.6412246227264404","5","true"
"10591","0.609619140625","55","true","10591","0.6412596702575684","5","true"
"10592","0.60693359375","55","true","10592","0.6412827968597412","5","true"
"10593","0.619384765625","55","true","10593","0.6413228511810303","5","true"
"10594","0.61083984375","55","true","10594","0.6413538455963135","5","true"
"10595","0.620849609375","55","true","10595","0.6413877010345459","5","true"
"10596","0.627685546875","55","true","10596","0.6414220333099365","5","true"
"10597","0.625732421875","55","true","10597","0.6414496898651123","5","true"
"10598","0.617919921875","55","true","10598","0.641463041305542","5","true"
"10599","0.623046875","55","true","10599","0.6414709091186523","5","true"
"10600","0.633056640625","55","true","10600","0.6414914131164551","5","true"
"10601","0.645263671875","55","true","10601","0.6415188312530518","5","true"
"10602","0.640869140625","55","true","10602","0.6415412425994873","5","true"
"10603","0.625","55","true","10603","0.6415400505065918","5","true"
"10604","0.6259765625","55","true","10604","0.6415412425994873","5","true"
"10605","0.627685546875","55","true","10605","0.6415488719940186","5","true"
"10606","0.6201171875","55","true","10606","0.6415467262268066","5","true"
"10607","0.621826171875","55","true","10607","0.6415407657623291","5","true"
"10608","0.629150390625","55","true","10608","0.6415448188781738","5","true"
"10609","0.62841796875","55","true","10609","0.6415414810180664","5","true"
"10610","0.629638671875","55","true","10610","0.641533613204956","5","true"
"10611","0.632568359375","55","true","10611","0.641533374786377","5","true"
"10612","0.633544921875","55","true","10612","0.6415324211120605","5","true"
"10613","0.63916015625","55","true","10613","0.6415443420410156","5","true"
"10614","0.636962890625","55","true","10614","0.6415467262268066","5","true"
"10615","0.63232421875","55","true","10615","0.6415479183197021","5","true"
"10616","0.6328125","55","true","10616","0.641538143157959","5","true"
"10617","0.633056640625","55","true","10617","0.6415271759033203","5","true"
"10618","0.633056640625","55","true","10618","0.6415185928344727","5","true"
"10619","0.635009765625","55","true","10619","0.6415181159973145","5","true"
"10620","0.638916015625","55","true","10620","0.6415128707885742","5","true"
"10621","0.646240234375","55","true","10621","0.6415109634399414","5","true"
"10622","0.649169921875","55","true","10622","0.6415090560913086","5","true"
"10623","0.652099609375","55","true","10623","0.6415126323699951","5","true"
"10624","0.655029296875","55","true","10624","0.6415114402770996","5","true"
"10625","0.656494140625","55","true","10625","0.6415061950683594","5","true"
"10626","0.6689453125","55","true","10626","0.6415090560913086","5","true"
"10627","0.6611328125","55","true","10627","0.6415102481842041","5","true"
"10628","0.658203125","55","true","10628","0.6415178775787354","5","true"
"10629","0.657958984375","55","true","10629","0.6415243148803711","5","true"
"10630","0.648193359375","55","true","10630","0.6415274143218994","5","true"
"10631","0.6552734375","55","true","10631","0.6415414810180664","5","true"
"10632","0.6435546875","55","true","10632","0.6415531635284424","5","true"
"10633","0.6337890625","55","true","10633","0.641556978225708","5","true"
"10634","0.638427734375","55","true","10634","0.6415541172027588","5","true"
"10635","0.628173828125","55","true","10635","0.641535758972168","5","true"
"10636","0.626953125","55","true","10636","0.6415221691131592","5","true"
"10637","0.62841796875","55","true","10637","0.6415054798126221","5","true"
"10638","0.638427734375","55","true","10638","0.6415061950683594","5","true"
"10639","0.64599609375","55","true","10639","0.6415119171142578","5","true"
"10640","0.644775390625","55","true","10640","0.6415276527404785","5","true"
"10641","0.651611328125","55","true","10641","0.6415417194366455","5","true"
"10642","0.654052734375","55","true","10642","0.6415565013885498","5","true"
"10643","0.648681640625","55","true","10643","0.6415660381317139","5","true"
"10644","0.653076171875","55","true","10644","0.641571044921875","5","true"
"10645","0.652099609375","55","true","10645","0.641573429107666","5","true"
"10646","0.6513671875","55","true","10646","0.6415767669677734","5","true"
"10647","0.656982421875","55","true","10647","0.6415886878967285","5","true"
"10648","0.658935546875","55","true","10648","0.6415984630584717","5","true"
"10649","0.666015625","55","true","10649","0.6416187286376953","5","true"
"10650","0.665283203125","55","true","10650","0.6416256427764893","5","true"
"10651","0.670166015625","55","true","10651","0.6416418552398682","5","true"
"10652","0.676025390625","55","true","10652","0.6416730880737305","5","true"
"10653","0.674072265625","55","true","10653","0.6417059898376465","5","true"
"10654","0.672607421875","55","true","10654","0.6417281627655029","5","true"
"10655","0.6689453125","55","true","10655","0.6417453289031982","5","true"
"10656","0.671875","55","true","10656","0.6417694091796875","5","true"
"10657","0.673828125","55","true","10657","0.6417908668518066","5","true"
"10658","0.67333984375","55","true","10658","0.6418187618255615","5","true"
"10659","0.67724609375","55","true","10659","0.6418466567993164","5","true"
"10660","0.67919921875","55","true","10660","0.6418697834014893","5","true"
"10661","0.6845703125","55","true","10661","0.6419062614440918","5","true"
"10662","0.6943359375","55","true","10662","0.6419529914855957","5","true"
"10663","0.700927734375","55","true","10663","0.6419997215270996","5","true"
"10664","0.69970703125","55","true","10664","0.6420390605926514","5","true"
"10665","0.70166015625","55","true","10665","0.6420786380767822","5","true"
"10666","0.70263671875","55","true","10666","0.6421136856079102","5","true"
"10667","0.70166015625","55","true","10667","0.6421506404876709","5","true"
"10668","0.706298828125","55","true","10668","0.6421899795532227","5","true"
"10669","0.7001953125","55","true","10669","0.6422076225280762","5","true"
"10670","0.696533203125","55","true","10670","0.6422183513641357","5","true"
"10671","0.70166015625","55","true","10671","0.6422393321990967","5","true"
"10672","0.70068359375","55","true","10672","0.6422569751739502","5","true"
"10673","0.697998046875","55","true","10673","0.64227294921875","5","true"
"10674","0.69677734375","55","true","10674","0.642296314239502","5","true"
"10675","0.694580078125","55","true","10675","0.6423196792602539","5","true"
"10676","0.711181640625","55","true","10676","0.6423542499542236","5","true"
"10677","0.71484375","55","true","10677","0.6423919200897217","5","true"
"10678","0.715576171875","55","true","10678","0.6424305438995361","5","true"
"10679","0.713623046875","55","true","10679","0.6424646377563477","5","true"
"10680","0.716552734375","55","true","10680","0.6424953937530518","5","true"
"10681","0.720947265625","55","true","10681","0.6425294876098633","5","true"
"10682","0.7197265625","55","true","10682","0.6425552368164062","5","true"
"10683","0.728271484375","55","true","10683","0.642582893371582","5","true"
"10684","0.729248046875","55","true","10684","0.642620325088501","5","true"
"10685","0.721923828125","55","true","10685","0.6426494121551514","5","true"
"10686","0.726806640625","55","true","10686","0.6426823139190674","5","true"
"10687","0.727294921875","55","true","10687","0.6427185535430908","5","true"
"10688","0.725830078125","55","true","10688","0.6427469253540039","5","true"
"10689","0.72265625","55","true","10689","0.6427783966064453","5","true"
"10690","0.728515625","55","true","10690","0.6428072452545166","5","true"
"10691","0.726318359375","55","true","10691","0.6428318023681641","5","true"
"10692","0.7314453125","55","true","10692","0.6428542137145996","5","true"
"10693","0.726806640625","55","true","10693","0.642874002456665","5","true"
"10694","0.7216796875","55","true","10694","0.6428866386413574","5","true"
"10695","0.72216796875","55","true","10695","0.6428966522216797","5","true"
"10696","0.723388671875","55","true","10696","0.6429035663604736","5","true"
"10697","0.72314453125","55","true","10697","0.642913818359375","5","true"
"10698","0.724609375","55","true","10698","0.6429247856140137","5","true"
"10699","0.71533203125","55","true","10699","0.6429288387298584","5","true"
"10700","0.713623046875","55","true","10700","0.6429247856140137","5","true"
"10701","0.717529296875","55","true","10701","0.6429190635681152","5","true"
"10702","0.709228515625","55","true","10702","0.6429054737091064","5","true"
"10703","0.714599609375","55","true","10703","0.6428983211517334","5","true"
"10704","0.726318359375","55","true","10704","0.6428983211517334","5","true"
"10705","0.727294921875","55","true","10705","0.6428959369659424","5","true"
"10706","0.723876953125","55","true","10706","0.6428864002227783","5","true"
"10707","0.718017578125","55","true","10707","0.6428744792938232","5","true"
"10708","0.72509765625","55","true","10708","0.6428766250610352","5","true"
"10709","0.720947265625","55","true","10709","0.6428797245025635","5","true"
"10710","0.711181640625","55","true","10710","0.6428718566894531","5","true"
"10711","0.71435546875","55","true","10711","0.6428723335266113","5","true"
"10712","0.71337890625","55","true","10712","0.6428673267364502","5","true"
"10713","0.71435546875","55","true","10713","0.6428630352020264","5","true"
"10714","0.70849609375","55","true","10714","0.642859935760498","5","true"
"10715","0.707275390625","55","true","10715","0.6428549289703369","5","true"
"10716","0.70751953125","55","true","10716","0.6428501605987549","5","true"
"10717","0.692138671875","55","true","10717","0.6428418159484863","5","true"
"10718","0.6904296875","55","true","10718","0.6428279876708984","5","true"
"10719","0.689697265625","55","true","10719","0.6428256034851074","5","true"
"10720","0.694091796875","55","true","10720","0.6428289413452148","5","true"
"10721","0.69384765625","55","true","10721","0.642831563949585","5","true"
"10722","0.69091796875","55","true","10722","0.6428430080413818","5","true"
"10723","0.7001953125","55","true","10723","0.6428632736206055","5","true"
"10724","0.69775390625","55","true","10724","0.6428768634796143","5","true"
"10725","0.68994140625","55","true","10725","0.6428790092468262","5","true"
"10726","0.68359375","55","true","10726","0.6428663730621338","5","true"
"10727","0.6767578125","55","true","10727","0.6428618431091309","5","true"
"10728","0.68017578125","55","true","10728","0.6428627967834473","5","true"
"10729","0.68359375","55","true","10729","0.6428666114807129","5","true"
"10730","0.68603515625","55","true","10730","0.6428804397583008","5","true"
"10731","0.685791015625","55","true","10731","0.6429052352905273","5","true"
"10732","0.684814453125","55","true","10732","0.6429333686828613","5","true"
"10733","0.69287109375","55","true","10733","0.6429762840270996","5","true"
"10734","0.692138671875","55","true","10734","0.6430110931396484","5","true"
"10735","0.691162109375","55","true","10735","0.6430413722991943","5","true"
"10736","0.67822265625","55","true","10736","0.6430609226226807","5","true"
"10737","0.684814453125","55","true","10737","0.6430795192718506","5","true"
"10738","0.683349609375","55","true","10738","0.643092155456543","5","true"
"10739","0.688720703125","55","true","10739","0.6431188583374023","5","true"
"10740","0.687255859375","55","true","10740","0.6431577205657959","5","true"
"10741","0.681884765625","55","true","10741","0.6431901454925537","5","true"
"10742","0.676513671875","55","true","10742","0.64320969581604","5","true"
"10743","0.685546875","55","true","10743","0.6432363986968994","5","true"
"10744","0.68359375","55","true","10744","0.6432628631591797","5","true"
"10745","0.68603515625","55","true","10745","0.6432969570159912","5","true"
"10746","0.6875","55","true","10746","0.64333176612854","5","true"
"10747","0.68505859375","55","true","10747","0.6433818340301514","5","true"
"10748","0.684326171875","55","true","10748","0.6434280872344971","5","true"
"10749","0.67626953125","55","true","10749","0.6434688568115234","5","true"
"10750","0.686279296875","55","true","10750","0.643517017364502","5","true"
"10751","0.6904296875","55","true","10751","0.6435730457305908","5","true"
